# SYNTHETIC RELEVANCE LABELS — produced by training/labeling.py (LABELING_POLICY_VERSION 2.0.0). These are not observed customer choices. A model trained on them partially reproduces that policy.
group_id,user_id,split,label,raw_score,stress_failure_rate,demoted,noised,candidate_id,product_id,lender,tenure_months,strategy,required_amount,loan_amount,emi,total_interest,total_repayment,liquidation_amount,volatile_liquidation_amount,remaining_portfolio_value,resulting_liquidity_ratio,resulting_debt_burden_ratio,affordability_headroom,SYNTHETIC
51,syn-0124,train,0,0.338418,0.19,False,False,EL-302-297600-48-BORROW_100,EL-302,Sundial Credit Union,48,BORROW_100,496000.0,297600.0,7619.57,68139.16,365739.16,0.0,0.0,102600.0,0.05,0.356783,1080.43,TRUE
51,syn-0124,train,0,0.368567,0.095,False,False,EL-302-238080-48-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,48,BORROW_80_LIQUIDATE_20,496000.0,238080.0,6095.65,54511.33,292591.33,59520.0,57298.33,40171.67,0.0,0.295826,2604.35,TRUE
51,syn-0124,train,1,0.371488,0.115,False,False,EL-302-297600-60-BORROW_100,EL-302,Sundial Credit Union,60,BORROW_100,496000.0,297600.0,6396.58,86195.09,383795.09,0.0,0.0,102600.0,0.05,0.307863,2303.42,TRUE
51,syn-0124,train,1,0.395023,0.07,False,False,EL-302-238080-60-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,60,BORROW_80_LIQUIDATE_20,496000.0,238080.0,5117.27,68956.07,307036.07,59520.0,57298.33,40171.67,0.0,0.256691,3582.73,TRUE
51,syn-0124,train,1,0.401199,0.065,False,False,EL-302-297600-84-BORROW_100,EL-302,Sundial Credit Union,84,BORROW_100,496000.0,297600.0,5017.74,123889.85,421489.85,0.0,0.0,102600.0,0.05,0.252709,3682.26,TRUE
51,syn-0124,train,1,0.418791,0.015,False,False,EL-302-238080-84-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,84,BORROW_80_LIQUIDATE_20,496000.0,238080.0,4014.19,99111.88,337191.88,59520.0,57298.33,40171.67,0.0,0.212568,4685.81,TRUE
51,syn-0124,train,1,0.408378,0.015,False,False,EL-302-297600-120-BORROW_100,EL-302,Sundial Credit Union,120,BORROW_100,496000.0,297600.0,4015.67,184279.86,481879.86,0.0,0.0,102600.0,0.05,0.212627,4684.33,TRUE
51,syn-0124,train,1,0.424534,0.0,False,False,EL-302-238080-120-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,120,BORROW_80_LIQUIDATE_20,496000.0,238080.0,3212.53,147423.89,385503.89,59520.0,57298.33,40171.67,0.0,0.180501,5487.47,TRUE
51,syn-0124,train,0,0.362548,0.205,False,False,EL-302-317440-48-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,48,BORROW_80_LIQUIDATE_20,496000.0,317440.0,8127.54,72681.77,390121.77,79360.0,79342.78,18127.22,0.0,0.377101,572.46,TRUE
51,syn-0124,train,0,0.367531,0.205,False,False,EL-302-396800-60-BORROW_100,EL-302,Sundial Credit Union,60,BORROW_100,496000.0,396800.0,8528.78,114926.78,511726.78,0.0,0.0,102600.0,0.05,0.393151,171.22,TRUE
51,syn-0124,train,1,0.397822,0.145,False,False,EL-302-317440-60-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,60,BORROW_80_LIQUIDATE_20,496000.0,317440.0,6823.02,91941.42,409381.42,79360.0,79342.78,18127.22,0.0,0.324921,1876.98,TRUE
51,syn-0124,train,1,0.407146,0.13,False,False,EL-302-396800-84-BORROW_100,EL-302,Sundial Credit Union,84,BORROW_100,496000.0,396800.0,6690.32,165186.47,561986.47,0.0,0.0,102600.0,0.05,0.319613,2009.68,TRUE
51,syn-0124,train,1,0.429514,0.075,False,False,EL-302-317440-84-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,84,BORROW_80_LIQUIDATE_20,496000.0,317440.0,5352.25,132149.18,449589.18,79360.0,79342.78,18127.22,0.0,0.26609,3347.75,TRUE
51,syn-0124,train,1,0.416718,0.075,False,False,EL-302-396800-120-BORROW_100,EL-302,Sundial Credit Union,120,BORROW_100,496000.0,396800.0,5354.22,245706.48,642506.48,0.0,0.0,102600.0,0.05,0.266169,3345.78,TRUE
51,syn-0124,train,1,0.437171,0.04,False,False,EL-302-317440-120-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,120,BORROW_80_LIQUIDATE_20,496000.0,317440.0,4283.38,196565.18,514005.18,79360.0,79342.78,18127.22,0.0,0.223335,4416.62,TRUE
51,syn-0124,train,1,0.413092,0.205,False,False,EL-302-496000-84-BORROW_100,EL-302,Sundial Credit Union,84,BORROW_100,496000.0,496000.0,8362.89,206483.09,702483.09,0.0,0.0,102600.0,0.05,0.386516,337.11,TRUE
51,syn-0124,train,1,0.425057,0.13,False,False,EL-302-496000-120-BORROW_100,EL-302,Sundial Credit Union,120,BORROW_100,496000.0,496000.0,6692.78,307133.1,803133.1,0.0,0.0,102600.0,0.05,0.319711,2007.22,TRUE
52,syn-0125,train,0,0.673289,0.07,False,False,PL-403-90000-12-BORROW_100,PL-403,Harbourline Finance,12,BORROW_100,150000.0,90000.0,8246.92,8963.0,98963.0,0.0,0.0,0.0,0.0,0.246195,18603.08,TRUE
52,syn-0125,train,0,0.702015,0.025,False,False,PL-403-90000-24-BORROW_100,PL-403,Harbourline Finance,24,BORROW_100,150000.0,90000.0,4488.82,17731.72,107731.72,0.0,0.0,0.0,0.0,0.205699,22361.18,TRUE
52,syn-0125,train,0,0.702323,0.005,False,False,PL-403-90000-36-BORROW_100,PL-403,Harbourline Finance,36,BORROW_100,150000.0,90000.0,3249.2,26971.29,116971.29,0.0,0.0,0.0,0.0,0.192341,23600.8,TRUE
52,syn-0125,train,0,0.718695,0.09,False,False,PL-403-120000-12-BORROW_100,PL-403,Harbourline Finance,12,BORROW_100,150000.0,120000.0,10995.89,11950.67,131950.67,0.0,0.0,0.0,0.0,0.275818,15854.11,TRUE
52,syn-0125,train,1,0.756998,0.05,False,False,PL-403-120000-24-BORROW_100,PL-403,Harbourline Finance,24,BORROW_100,150000.0,120000.0,5985.1,23642.3,143642.3,0.0,0.0,0.0,0.0,0.221822,20864.9,TRUE
52,syn-0125,train,1,0.757408,0.025,False,False,PL-403-120000-36-BORROW_100,PL-403,Harbourline Finance,36,BORROW_100,150000.0,120000.0,4332.27,35961.72,155961.72,0.0,0.0,0.0,0.0,0.204012,22517.73,TRUE
52,syn-0125,train,1,0.764102,0.125,False,False,PL-403-150000-12-BORROW_100,PL-403,Harbourline Finance,12,BORROW_100,150000.0,150000.0,13744.86,14938.33,164938.33,0.0,0.0,0.0,0.0,0.30544,13105.14,TRUE
52,syn-0125,train,2,0.81198,0.065,False,False,PL-403-150000-24-BORROW_100,PL-403,Harbourline Finance,24,BORROW_100,150000.0,150000.0,7481.37,29552.87,179552.87,0.0,0.0,0.0,0.0,0.237946,19368.63,TRUE
52,syn-0125,train,2,0.812492,0.05,False,False,PL-403-150000-36-BORROW_100,PL-403,Harbourline Finance,36,BORROW_100,150000.0,150000.0,5415.34,44952.15,194952.15,0.0,0.0,0.0,0.0,0.215683,21434.66,TRUE
52,syn-0125,train,1,0.681285,0.065,False,True,ML-501-90000-12-BORROW_100,ML-501,Sundial Credit Union,12,BORROW_100,150000.0,90000.0,7964.85,5578.18,95578.18,0.0,0.0,0.0,0.0,0.243156,18885.15,TRUE
52,syn-0125,train,0,0.714973,0.025,False,False,ML-501-90000-24-BORROW_100,ML-501,Sundial Credit Union,24,BORROW_100,150000.0,90000.0,4205.16,10923.82,100923.82,0.0,0.0,0.0,0.0,0.202642,22644.84,TRUE
52,syn-0125,train,1,0.720726,0.0,False,False,ML-501-90000-36-BORROW_100,ML-501,Sundial Credit Union,36,BORROW_100,150000.0,90000.0,2957.15,16457.44,106457.44,0.0,0.0,0.0,0.0,0.189193,23892.85,TRUE
52,syn-0125,train,1,0.719294,0.0,False,False,ML-501-90000-48-BORROW_100,ML-501,Sundial Credit Union,48,BORROW_100,150000.0,90000.0,2337.04,22177.86,112177.86,0.0,0.0,0.0,0.0,0.182511,24512.96,TRUE
52,syn-0125,train,0,0.714827,0.0,False,False,ML-501-90000-60-BORROW_100,ML-501,Sundial Credit Union,60,BORROW_100,150000.0,90000.0,1968.06,28083.46,118083.46,0.0,0.0,0.0,0.0,0.178535,24881.94,TRUE
52,syn-0125,train,1,0.729357,0.09,False,False,ML-501-120000-12-BORROW_100,ML-501,Sundial Credit Union,12,BORROW_100,150000.0,120000.0,10619.8,7437.57,127437.57,0.0,0.0,0.0,0.0,0.271765,16230.2,TRUE
52,syn-0125,train,2,0.774275,0.05,False,False,ML-501-120000-24-BORROW_100,ML-501,Sundial Credit Union,24,BORROW_100,150000.0,120000.0,5606.88,14565.1,134565.1,0.0,0.0,0.0,0.0,0.217747,21243.12,TRUE
52,syn-0125,train,2,0.781945,0.015,False,False,ML-501-120000-36-BORROW_100,ML-501,Sundial Credit Union,36,BORROW_100,150000.0,120000.0,3942.87,21943.25,141943.25,0.0,0.0,0.0,0.0,0.199815,22907.13,TRUE
52,syn-0125,train,2,0.780035,0.0,False,False,ML-501-120000-48-BORROW_100,ML-501,Sundial Credit Union,48,BORROW_100,150000.0,120000.0,3116.05,29570.48,149570.48,0.0,0.0,0.0,0.0,0.190906,23733.95,TRUE
52,syn-0125,train,1,0.77408,0.0,False,False,ML-501-120000-60-BORROW_100,ML-501,Sundial Credit Union,60,BORROW_100,150000.0,120000.0,2624.08,37444.62,157444.62,0.0,0.0,0.0,0.0,0.185604,24225.92,TRUE
52,syn-0125,train,2,0.777429,0.12,False,False,ML-501-150000-12-BORROW_100,ML-501,Sundial Credit Union,12,BORROW_100,150000.0,150000.0,13274.75,9296.96,159296.96,0.0,0.0,0.0,0.0,0.300374,13575.25,TRUE
52,syn-0125,train,3,0.833576,0.065,False,False,ML-501-150000-24-BORROW_100,ML-501,Sundial Credit Union,24,BORROW_100,150000.0,150000.0,7008.6,18206.37,168206.37,0.0,0.0,0.0,0.0,0.232851,19841.4,TRUE
52,syn-0125,train,3,0.843165,0.04,False,False,ML-501-150000-36-BORROW_100,ML-501,Sundial Credit Union,36,BORROW_100,150000.0,150000.0,4928.59,27429.07,177429.07,0.0,0.0,0.0,0.0,0.210437,21921.41,TRUE
52,syn-0125,train,3,0.840777,0.015,False,False,ML-501-150000-48-BORROW_100,ML-501,Sundial Credit Union,48,BORROW_100,150000.0,150000.0,3895.06,36963.11,186963.11,0.0,0.0,0.0,0.0,0.1993,22954.94,TRUE
52,syn-0125,train,3,0.833333,0.005,False,False,ML-501-150000-60-BORROW_100,ML-501,Sundial Credit Union,60,BORROW_100,150000.0,150000.0,3280.1,46805.77,196805.77,0.0,0.0,0.0,0.0,0.192673,23569.9,TRUE
53,syn-0129,train,0,0.309692,0.27,False,False,PL-402-263280-12-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,12,BORROW_40_LIQUIDATE_60,1097000.0,263280.0,23825.37,22624.44,285904.44,394920.0,0.0,673174.53,0.042388,0.297914,6774.63,TRUE
53,syn-0129,train,0,0.415086,0.23,False,False,PL-402-131640-12-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,12,BORROW_20_LIQUIDATE_80,1097000.0,131640.0,11912.68,11312.22,142952.22,526560.0,0.0,537757.36,0.0,0.218917,18687.32,TRUE
53,syn-0129,train,0,0.411469,0.28,False,False,PL-402-526560-24-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,24,BORROW_80_LIQUIDATE_20,1097000.0,526560.0,25656.4,89193.48,615753.48,131640.0,0.0,941827.59,0.315544,0.310056,4943.6,TRUE
53,syn-0129,train,0,0.358508,0.255,False,False,PL-402-394920-24-BORROW_60_LIQUIDATE_40,PL-402,Cobalt Money,24,BORROW_60_LIQUIDATE_40,1097000.0,394920.0,19242.3,66895.11,461815.11,263280.0,0.0,807501.06,0.201685,0.267522,11357.7,TRUE
53,syn-0129,train,0,0.408935,0.23,False,False,PL-402-263280-24-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,24,BORROW_40_LIQUIDATE_60,1097000.0,263280.0,12828.2,44596.74,307876.74,394920.0,0.0,673174.53,0.042388,0.224988,17771.8,TRUE
53,syn-0129,train,1,0.464708,0.205,False,False,PL-402-131640-24-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,24,BORROW_20_LIQUIDATE_80,1097000.0,131640.0,6414.1,22298.37,153938.37,526560.0,0.0,537757.36,0.0,0.182454,24185.9,TRUE
53,syn-0129,train,2,0.515561,0.27,False,False,PL-402-658200-36-BORROW_100,PL-402,Cobalt Money,36,BORROW_100,1097000.0,658200.0,22978.21,169015.57,827215.57,0.0,0.0,1074400.0,0.4,0.292296,7621.79,TRUE
53,syn-0129,train,1,0.46553,0.25,False,False,PL-402-526560-36-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,36,BORROW_80_LIQUIDATE_20,1097000.0,526560.0,18382.57,135212.46,661772.46,131640.0,0.0,941827.59,0.315544,0.261821,12217.43,TRUE
53,syn-0129,train,0,0.403075,0.235,False,False,PL-402-394920-36-BORROW_60_LIQUIDATE_40,PL-402,Cobalt Money,36,BORROW_60_LIQUIDATE_40,1097000.0,394920.0,13786.93,101409.34,496329.34,263280.0,0.0,807501.06,0.201685,0.231346,16813.07,TRUE
53,syn-0129,train,1,0.438647,0.215,False,False,PL-402-263280-36-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,36,BORROW_40_LIQUIDATE_60,1097000.0,263280.0,9191.28,67606.23,330886.23,394920.0,0.0,673174.53,0.042388,0.200871,21408.72,TRUE
53,syn-0129,train,1,0.479564,0.205,False,False,PL-402-131640-36-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,36,BORROW_20_LIQUIDATE_80,1097000.0,131640.0,4595.64,33803.11,165443.11,526560.0,0.0,537757.36,0.0,0.170396,26004.36,TRUE
53,syn-0129,train,2,0.546011,0.25,False,False,PL-402-658200-48-BORROW_100,PL-402,Cobalt Money,48,BORROW_100,1097000.0,658200.0,18485.45,229101.8,887301.8,0.0,0.0,1074400.0,0.4,0.262503,12114.55,TRUE
53,syn-0129,train,2,0.48989,0.235,False,False,PL-402-526560-48-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,48,BORROW_80_LIQUIDATE_20,1097000.0,526560.0,14788.36,183281.44,709841.44,131640.0,0.0,941827.59,0.315544,0.237986,15811.64,TRUE
53,syn-0129,train,0,0.421345,0.225,False,False,PL-402-394920-48-BORROW_60_LIQUIDATE_40,PL-402,Cobalt Money,48,BORROW_60_LIQUIDATE_40,1097000.0,394920.0,11091.27,137461.08,532381.08,263280.0,0.0,807501.06,0.201685,0.21347,19508.73,TRUE
53,syn-0129,train,1,0.450827,0.205,False,False,PL-402-263280-48-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,48,BORROW_40_LIQUIDATE_60,1097000.0,263280.0,7394.18,91640.72,354920.72,394920.0,0.0,673174.53,0.042388,0.188953,23205.82,TRUE
53,syn-0129,train,2,0.485654,0.205,False,False,PL-402-131640-48-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,48,BORROW_20_LIQUIDATE_80,1097000.0,131640.0,3697.09,45820.36,177460.36,526560.0,0.0,537757.36,0.0,0.164437,26902.91,TRUE
53,syn-0129,train,0,0.415523,0.245,False,False,PL-402-175520-12-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,12,BORROW_20_LIQUIDATE_80,1097000.0,175520.0,15883.58,15082.96,190602.96,702080.0,184188.8,353011.2,0.0,0.245249,14716.42,TRUE
53,syn-0129,train,1,0.436677,0.245,False,False,PL-402-351040-24-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,24,BORROW_40_LIQUIDATE_60,1097000.0,351040.0,17104.26,59462.32,410502.32,526560.0,0.0,537757.36,0.0,0.253344,13495.74,TRUE
53,syn-0129,train,2,0.481685,0.21,False,False,PL-402-175520-24-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,24,BORROW_20_LIQUIDATE_80,1097000.0,175520.0,8552.13,29731.16,205251.16,702080.0,184188.8,353011.2,0.0,0.196632,22047.87,TRUE
53,syn-0129,train,1,0.442749,0.27,False,False,PL-402-702080-36-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,36,BORROW_80_LIQUIDATE_20,1097000.0,702080.0,24510.09,180283.27,882363.27,175520.0,0.0,897052.08,0.28138,0.302454,6089.91,TRUE
53,syn-0129,train,1,0.476292,0.23,False,False,PL-402-351040-36-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,36,BORROW_40_LIQUIDATE_60,1097000.0,351040.0,12255.05,90141.64,441181.64,526560.0,0.0,537757.36,0.0,0.221187,18344.95,TRUE
53,syn-0129,train,2,0.501493,0.205,False,False,PL-402-175520-36-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,36,BORROW_20_LIQUIDATE_80,1097000.0,175520.0,6127.52,45070.82,220590.82,702080.0,184188.8,353011.2,0.0,0.180554,24472.48,TRUE
53,syn-0129,train,2,0.554683,0.27,False,False,PL-402-877600-48-BORROW_100,PL-402,Cobalt Money,48,BORROW_100,1097000.0,877600.0,24647.27,305469.06,1183069.06,0.0,0.0,1074400.0,0.4,0.303364,5952.73,TRUE
53,syn-0129,train,1,0.47392,0.255,False,False,PL-402-702080-48-BORROW_80_LIQUIDATE_20,PL-402,Cobalt Money,48,BORROW_80_LIQUIDATE_20,1097000.0,702080.0,19717.82,244375.25,946455.25,175520.0,0.0,897052.08,0.28138,0.270675,10882.18,TRUE
53,syn-0129,train,2,0.492532,0.215,False,False,PL-402-351040-48-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,48,BORROW_40_LIQUIDATE_60,1097000.0,351040.0,9858.91,122187.63,473227.63,526560.0,0.0,537757.36,0.0,0.205298,20741.09,TRUE
53,syn-0129,train,2,0.509613,0.205,False,False,PL-402-175520-48-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,48,BORROW_20_LIQUIDATE_80,1097000.0,175520.0,4929.45,61093.81,236613.81,702080.0,184188.8,353011.2,0.0,0.172609,25670.55,TRUE
53,syn-0129,train,0,0.433679,0.255,False,False,PL-402-219400-12-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,12,BORROW_20_LIQUIDATE_80,1097000.0,219400.0,19854.47,18853.7,238253.7,877600.0,368946.69,168253.31,0.0,0.271581,10745.53,TRUE
53,syn-0129,train,1,0.444995,0.26,False,False,PL-402-438800-24-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,24,BORROW_40_LIQUIDATE_60,1097000.0,438800.0,21380.33,74327.9,513127.9,658200.0,137999.33,399200.67,0.0,0.2817,9219.67,TRUE
53,syn-0129,train,2,0.498572,0.22,False,False,PL-402-219400-24-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,24,BORROW_20_LIQUIDATE_80,1097000.0,219400.0,10690.16,37163.95,256563.95,877600.0,368946.69,168253.31,0.0,0.21081,19909.84,TRUE
53,syn-0129,train,2,0.491944,0.245,False,False,PL-402-438800-36-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,36,BORROW_40_LIQUIDATE_60,1097000.0,438800.0,15318.81,112677.05,551477.05,658200.0,137999.33,399200.67,0.0,0.241504,15281.19,TRUE
53,syn-0129,train,2,0.523332,0.205,False,False,PL-402-219400-36-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,36,BORROW_20_LIQUIDATE_80,1097000.0,219400.0,7659.4,56338.52,275738.52,877600.0,368946.69,168253.31,0.0,0.190712,22940.6,TRUE
53,syn-0129,train,2,0.512244,0.23,False,False,PL-402-438800-48-BORROW_40_LIQUIDATE_60,PL-402,Cobalt Money,48,BORROW_40_LIQUIDATE_60,1097000.0,438800.0,12323.64,152734.53,591534.53,658200.0,137999.33,399200.67,0.0,0.221642,18276.36,TRUE
53,syn-0129,train,2,0.533481,0.205,False,False,PL-402-219400-48-BORROW_20_LIQUIDATE_80,PL-402,Cobalt Money,48,BORROW_20_LIQUIDATE_80,1097000.0,219400.0,6161.82,76367.27,295767.27,877600.0,368946.69,168253.31,0.0,0.180781,24438.18,TRUE
54,syn-0131,train,0,0.306009,0.255,False,False,VL-202-465120-24-BORROW_60_LIQUIDATE_40,VL-202,Harbourline Finance,24,BORROW_60_LIQUIDATE_40,1292000.0,465120.0,21840.55,59053.22,524173.22,310080.0,0.0,16749.34,1.0,0.364772,5009.45,TRUE
54,syn-0131,train,2,0.483125,0.27,False,False,VL-202-775200-36-BORROW_100,VL-202,Harbourline Finance,36,BORROW_100,1292000.0,775200.0,25655.27,148389.66,923589.66,0.0,0.0,328300.0,1.0,0.397714,1194.73,TRUE
54,syn-0131,train,0,0.345452,0.25,False,False,VL-202-620160-36-BORROW_80_LIQUIDATE_20,VL-202,Harbourline Finance,36,BORROW_80_LIQUIDATE_20,1292000.0,620160.0,20524.21,118711.73,738871.73,155040.0,0.0,173260.0,1.0,0.353404,6325.79,TRUE
54,syn-0131,train,0,0.344204,0.225,False,False,VL-202-465120-36-BORROW_60_LIQUIDATE_40,VL-202,Harbourline Finance,36,BORROW_60_LIQUIDATE_40,1292000.0,465120.0,15393.16,89033.8,554153.8,310080.0,0.0,16749.34,1.0,0.309095,11456.84,TRUE
54,syn-0131,train,2,0.510225,0.245,False,False,VL-202-775200-48-BORROW_100,VL-202,Harbourline Finance,48,BORROW_100,1292000.0,775200.0,20318.96,200110.31,975310.31,0.0,0.0,328300.0,1.0,0.351632,6531.04,TRUE
54,syn-0131,train,2,0.367133,0.23,False,True,VL-202-620160-48-BORROW_80_LIQUIDATE_20,VL-202,Harbourline Finance,48,BORROW_80_LIQUIDATE_20,1292000.0,620160.0,16255.17,160088.25,780248.25,155040.0,0.0,173260.0,1.0,0.316539,10594.83,TRUE
54,syn-0131,train,1,0.37036,0.205,False,False,VL-202-465120-48-BORROW_60_LIQUIDATE_40,VL-202,Harbourline Finance,48,BORROW_60_LIQUIDATE_40,1292000.0,465120.0,12191.38,120066.18,585186.18,310080.0,0.0,16749.34,1.0,0.281445,14658.62,TRUE
54,syn-0131,train,2,0.522531,0.235,False,False,VL-202-775200-60-BORROW_100,VL-202,Harbourline Finance,60,BORROW_100,1292000.0,775200.0,17146.12,253567.34,1028767.34,0.0,0.0,328300.0,1.0,0.324232,9703.88,TRUE
54,syn-0131,train,1,0.379847,0.215,False,False,VL-202-620160-60-BORROW_80_LIQUIDATE_20,VL-202,Harbourline Finance,60,BORROW_80_LIQUIDATE_20,1292000.0,620160.0,13716.9,202853.87,823013.87,155040.0,0.0,173260.0,1.0,0.294619,13133.1,TRUE
54,syn-0131,train,1,0.386511,0.205,False,False,VL-202-465120-60-BORROW_60_LIQUIDATE_40,VL-202,Harbourline Finance,60,BORROW_60_LIQUIDATE_40,1292000.0,465120.0,10287.67,152140.4,617260.4,310080.0,0.0,16749.34,1.0,0.265006,16562.33,TRUE
54,syn-0131,train,1,0.367167,0.255,False,False,VL-202-826880-48-BORROW_80_LIQUIDATE_20,VL-202,Harbourline Finance,48,BORROW_80_LIQUIDATE_20,1292000.0,826880.0,21673.56,213451.0,1040331.0,206720.0,0.0,121315.81,1.0,0.36333,5176.44,TRUE
54,syn-0131,train,2,0.550041,0.26,False,False,VL-202-1033600-60-BORROW_100,VL-202,Harbourline Finance,60,BORROW_100,1292000.0,1033600.0,22861.5,338089.79,1371689.79,0.0,0.0,328300.0,1.0,0.373588,3988.5,TRUE
54,syn-0131,train,1,0.380293,0.235,False,False,VL-202-826880-60-BORROW_80_LIQUIDATE_20,VL-202,Harbourline Finance,60,BORROW_80_LIQUIDATE_20,1292000.0,826880.0,18289.2,270471.83,1097351.83,206720.0,0.0,121315.81,1.0,0.334104,8560.8,TRUE
55,syn-0133,train,1,0.472138,0.215,False,False,EL-302-796200-24-BORROW_100,EL-302,Sundial Credit Union,24,BORROW_100,1327000.0,796200.0,36924.6,89990.5,886190.5,0.0,0.0,536500.0,0.6,0.287992,18775.4,TRUE
55,syn-0133,train,0,0.388435,0.205,False,False,EL-302-636960-24-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,24,BORROW_80_LIQUIDATE_20,1327000.0,636960.0,29539.68,71992.4,708952.4,159240.0,0.0,376464.39,0.429959,0.254085,26160.32,TRUE
55,syn-0133,train,0,0.42444,0.16,False,False,EL-302-477720-24-BORROW_60_LIQUIDATE_40,EL-302,Sundial Credit Union,24,BORROW_60_LIQUIDATE_40,1327000.0,477720.0,22154.76,53994.3,531714.3,318480.0,0.0,215615.91,0.004712,0.220178,33545.24,TRUE
55,syn-0133,train,0,0.460263,0.11,False,False,EL-302-318480-24-BORROW_40_LIQUIDATE_60,EL-302,Sundial Credit Union,24,BORROW_40_LIQUIDATE_60,1327000.0,318480.0,14769.84,35996.2,354476.2,477720.0,0.0,51471.91,0.0,0.186271,40930.16,TRUE
55,syn-0133,train,2,0.527465,0.19,False,False,EL-302-796200-36-BORROW_100,EL-302,Sundial Credit Union,36,BORROW_100,1327000.0,796200.0,25878.45,135424.04,931624.04,0.0,0.0,536500.0,0.6,0.237275,29821.55,TRUE
55,syn-0133,train,0,0.432697,0.15,False,False,EL-302-636960-36-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,36,BORROW_80_LIQUIDATE_20,1327000.0,636960.0,20702.76,108339.23,745299.23,159240.0,0.0,376464.39,0.429959,0.213511,34997.24,TRUE
55,syn-0133,train,0,0.457637,0.115,False,False,EL-302-477720-36-BORROW_60_LIQUIDATE_40,EL-302,Sundial Credit Union,36,BORROW_60_LIQUIDATE_40,1327000.0,477720.0,15527.07,81254.42,558974.42,318480.0,0.0,215615.91,0.004712,0.189748,40172.93,TRUE
55,syn-0133,train,0,0.482394,0.09,False,True,EL-302-318480-36-BORROW_40_LIQUIDATE_60,EL-302,Sundial Credit Union,36,BORROW_40_LIQUIDATE_60,1327000.0,318480.0,10351.38,54169.62,372649.62,477720.0,0.0,51471.91,0.0,0.165984,45348.62,TRUE
55,syn-0133,train,1,0.551014,0.15,False,True,EL-302-796200-48-BORROW_100,EL-302,Sundial Credit Union,48,BORROW_100,1327000.0,796200.0,20385.41,182299.73,978499.73,0.0,0.0,536500.0,0.6,0.212054,35314.59,TRUE
55,syn-0133,train,0,0.451536,0.115,False,False,EL-302-636960-48-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,48,BORROW_80_LIQUIDATE_20,1327000.0,636960.0,16308.33,145839.78,782799.78,159240.0,0.0,376464.39,0.429959,0.193335,39391.67,TRUE
55,syn-0133,train,0,0.471766,0.095,False,False,EL-302-477720-48-BORROW_60_LIQUIDATE_40,EL-302,Sundial Credit Union,48,BORROW_60_LIQUIDATE_40,1327000.0,477720.0,12231.25,109379.84,587099.84,318480.0,0.0,215615.91,0.004712,0.174615,43468.75,TRUE
55,syn-0133,train,1,0.491813,0.075,False,False,EL-302-318480-48-BORROW_40_LIQUIDATE_60,EL-302,Sundial Credit Union,48,BORROW_40_LIQUIDATE_60,1327000.0,318480.0,8154.16,72919.89,391399.89,477720.0,0.0,51471.91,0.0,0.155896,47545.84,TRUE
55,syn-0133,train,2,0.561712,0.12,False,False,EL-302-796200-60-BORROW_100,EL-302,Sundial Credit Union,60,BORROW_100,1327000.0,796200.0,17113.44,230606.61,1026806.61,0.0,0.0,536500.0,0.6,0.197031,38586.56,TRUE
55,syn-0133,train,0,0.460095,0.1,False,False,EL-302-636960-60-BORROW_80_LIQUIDATE_20,EL-302,Sundial Credit Union,60,BORROW_80_LIQUIDATE_20,1327000.0,636960.0,13690.75,184485.29,821445.29,159240.0,0.0,376464.39,0.429959,0.181317,42009.25,TRUE
