# SYNTHETIC DATA — generated by training/generate_data.py. These customers, portfolios, products and interactions are fabricated. Not real banking data.
user_id,archetype,asset_type,current_value,invested_value,SYNTHETIC
syn-0160,cash_heavy,MUTUAL_FUNDS,52060.0,50414.74,TRUE
syn-0161,conservative_income,FIXED_DEPOSIT,27990.0,39848.89,TRUE
syn-0161,conservative_income,BONDS,24880.0,20764.3,TRUE
syn-0161,conservative_income,CASH,9330.0,10974.09,TRUE
syn-0163,conservative_income,FIXED_DEPOSIT,25875.0,24693.77,TRUE
syn-0163,conservative_income,BONDS,23000.0,16798.76,TRUE
syn-0163,conservative_income,CASH,8625.0,10978.76,TRUE
syn-0164,conservative_income,FIXED_DEPOSIT,891360.0,872522.07,TRUE
syn-0164,conservative_income,BONDS,792320.0,1209779.01,TRUE
syn-0164,conservative_income,CASH,297120.0,265886.47,TRUE
syn-0165,conservative_income,FIXED_DEPOSIT,315720.0,272919.75,TRUE
syn-0165,conservative_income,BONDS,280640.0,244075.16,TRUE
syn-0165,conservative_income,CASH,105240.0,85951.58,TRUE
syn-0168,cash_heavy,CASH,3820080.0,5435631.31,TRUE
syn-0168,cash_heavy,FIXED_DEPOSIT,2430960.0,2213508.41,TRUE
syn-0168,cash_heavy,MUTUAL_FUNDS,694560.0,507053.08,TRUE
syn-0170,conservative_income,FIXED_DEPOSIT,5057055.0,5522758.79,TRUE
syn-0170,conservative_income,BONDS,4495160.0,3570678.31,TRUE
syn-0170,conservative_income,CASH,1685685.0,1266966.7,TRUE
syn-0171,cash_heavy,CASH,121330.0,158431.88,TRUE
syn-0171,cash_heavy,FIXED_DEPOSIT,77210.0,117926.49,TRUE
syn-0171,cash_heavy,MUTUAL_FUNDS,22060.0,19808.86,TRUE
syn-0172,volatile_heavy,CASH,72750.0,66352.69,TRUE
syn-0172,volatile_heavy,STOCKS,800250.0,593900.91,TRUE
syn-0172,volatile_heavy,CRYPTO,582000.0,524065.65,TRUE
syn-0173,equity_tilted,CASH,7584.0,9529.64,TRUE
syn-0173,equity_tilted,MUTUAL_FUNDS,30336.0,36049.12,TRUE
syn-0173,equity_tilted,STOCKS,47400.0,61391.32,TRUE
syn-0173,equity_tilted,BONDS,9480.0,12092.44,TRUE
syn-0176,cash_heavy,CASH,621610.0,501659.78,TRUE
syn-0176,cash_heavy,FIXED_DEPOSIT,395570.0,280166.48,TRUE
syn-0176,cash_heavy,MUTUAL_FUNDS,113020.0,89078.33,TRUE
syn-0177,cash_heavy,CASH,154825.0,112649.7,TRUE
syn-0177,cash_heavy,FIXED_DEPOSIT,98525.0,69196.01,TRUE
syn-0177,cash_heavy,MUTUAL_FUNDS,28150.0,27112.46,TRUE
syn-0178,balanced,CASH,88320.0,64656.76,TRUE
syn-0178,balanced,FIXED_DEPOSIT,147200.0,147591.11,TRUE
syn-0178,balanced,MUTUAL_FUNDS,176640.0,125762.56,TRUE
syn-0178,balanced,STOCKS,117760.0,113554.78,TRUE
syn-0178,balanced,BONDS,58880.0,76496.25,TRUE
syn-0179,conservative_income,FIXED_DEPOSIT,2602710.0,2486810.21,TRUE
syn-0179,conservative_income,BONDS,2313520.0,1650222.1,TRUE
syn-0179,conservative_income,CASH,867570.0,709974.99,TRUE
syn-0181,cash_heavy,CASH,429825.0,615765.1,TRUE
syn-0181,cash_heavy,FIXED_DEPOSIT,273525.0,357431.7,TRUE
syn-0181,cash_heavy,MUTUAL_FUNDS,78150.0,84867.23,TRUE
syn-0182,volatile_heavy,CASH,12380.0,10697.96,TRUE
syn-0182,volatile_heavy,STOCKS,136180.0,105961.57,TRUE
syn-0182,volatile_heavy,CRYPTO,99040.0,99330.17,TRUE
syn-0183,volatile_heavy,CASH,43955.0,37019.66,TRUE
syn-0183,volatile_heavy,STOCKS,483505.0,476507.55,TRUE
syn-0183,volatile_heavy,CRYPTO,351640.0,286273.39,TRUE
syn-0184,cash_heavy,CASH,106700.0,152904.82,TRUE
syn-0184,cash_heavy,FIXED_DEPOSIT,67900.0,68444.35,TRUE
syn-0184,cash_heavy,MUTUAL_FUNDS,19400.0,18656.83,TRUE
syn-0185,balanced,CASH,23355.0,32672.55,TRUE
syn-0185,balanced,FIXED_DEPOSIT,38925.0,32799.04,TRUE
syn-0185,balanced,MUTUAL_FUNDS,46710.0,69547.94,TRUE
syn-0185,balanced,STOCKS,31140.0,44212.29,TRUE
syn-0185,balanced,BONDS,15570.0,17217.31,TRUE
syn-0186,balanced,CASH,403695.0,320933.02,TRUE
syn-0186,balanced,FIXED_DEPOSIT,672825.0,601574.44,TRUE
syn-0186,balanced,MUTUAL_FUNDS,807390.0,837606.59,TRUE
syn-0186,balanced,STOCKS,538260.0,423446.59,TRUE
syn-0186,balanced,BONDS,269130.0,257315.47,TRUE
syn-0187,cash_heavy,CASH,41800.0,62442.27,TRUE
syn-0187,cash_heavy,FIXED_DEPOSIT,26600.0,19316.76,TRUE
syn-0187,cash_heavy,MUTUAL_FUNDS,7600.0,6095.97,TRUE
syn-0188,balanced,CASH,7695.0,7243.88,TRUE
syn-0188,balanced,FIXED_DEPOSIT,12825.0,10212.7,TRUE
syn-0188,balanced,MUTUAL_FUNDS,15390.0,11047.91,TRUE
syn-0188,balanced,STOCKS,10260.0,15316.37,TRUE
syn-0188,balanced,BONDS,5130.0,7866.27,TRUE
syn-0189,cash_heavy,CASH,715110.0,508254.94,TRUE
syn-0189,cash_heavy,FIXED_DEPOSIT,455070.0,422266.17,TRUE
syn-0189,cash_heavy,MUTUAL_FUNDS,130020.0,148794.98,TRUE
syn-0190,conservative_income,FIXED_DEPOSIT,60300.0,67606.04,TRUE
syn-0190,conservative_income,BONDS,53600.0,70184.52,TRUE
syn-0190,conservative_income,CASH,20100.0,15316.49,TRUE
syn-0191,cash_heavy,CASH,2314620.0,2781532.17,TRUE
syn-0191,cash_heavy,FIXED_DEPOSIT,1472940.0,1380723.19,TRUE
syn-0191,cash_heavy,MUTUAL_FUNDS,420840.0,556988.97,TRUE
syn-0193,balanced,CASH,164970.0,159962.7,TRUE
syn-0193,balanced,FIXED_DEPOSIT,274950.0,229695.22,TRUE
syn-0193,balanced,MUTUAL_FUNDS,329940.0,297317.75,TRUE
syn-0193,balanced,STOCKS,219960.0,322151.32,TRUE
syn-0193,balanced,BONDS,109980.0,91762.33,TRUE
syn-0194,balanced,CASH,656775.0,686264.68,TRUE
syn-0194,balanced,FIXED_DEPOSIT,1094625.0,1323293.14,TRUE
syn-0194,balanced,MUTUAL_FUNDS,1313550.0,1931963.59,TRUE
syn-0194,balanced,STOCKS,875700.0,609964.42,TRUE
syn-0194,balanced,BONDS,437850.0,336807.69,TRUE
syn-0195,cash_heavy,CASH,54230.0,37426.74,TRUE
syn-0195,cash_heavy,FIXED_DEPOSIT,34510.0,34101.39,TRUE
syn-0195,cash_heavy,MUTUAL_FUNDS,9860.0,7174.57,TRUE
syn-0197,equity_tilted,CASH,959248.0,867135.99,TRUE
syn-0197,equity_tilted,MUTUAL_FUNDS,3836992.0,2818317.73,TRUE
syn-0197,equity_tilted,STOCKS,5995300.0,4888174.31,TRUE
syn-0197,equity_tilted,BONDS,1199060.0,1649481.28,TRUE
syn-0198,cash_heavy,CASH,2040775.0,1587260.09,TRUE
syn-0198,cash_heavy,FIXED_DEPOSIT,1298675.0,1419322.42,TRUE
syn-0198,cash_heavy,MUTUAL_FUNDS,371050.0,273933.18,TRUE
syn-0200,cash_heavy,CASH,1239425.0,1764944.79,TRUE
syn-0200,cash_heavy,FIXED_DEPOSIT,788725.0,1203047.36,TRUE
syn-0200,cash_heavy,MUTUAL_FUNDS,225350.0,197354.95,TRUE
syn-0201,volatile_heavy,CASH,10400.0,12016.1,TRUE
syn-0201,volatile_heavy,STOCKS,114400.0,88741.55,TRUE
syn-0201,volatile_heavy,CRYPTO,83200.0,79651.95,TRUE
syn-0202,equity_tilted,CASH,540816.0,462728.46,TRUE
syn-0202,equity_tilted,MUTUAL_FUNDS,2163264.0,1672890.19,TRUE
syn-0202,equity_tilted,STOCKS,3380100.0,3629696.55,TRUE
syn-0202,equity_tilted,BONDS,676020.0,980789.5,TRUE
syn-0203,cash_heavy,CASH,5002800.0,4253958.47,TRUE
syn-0203,cash_heavy,FIXED_DEPOSIT,3183600.0,3049668.78,TRUE
syn-0203,cash_heavy,MUTUAL_FUNDS,909600.0,640433.45,TRUE
syn-0204,conservative_income,FIXED_DEPOSIT,891675.0,961964.66,TRUE
syn-0204,conservative_income,BONDS,792600.0,773790.77,TRUE
syn-0204,conservative_income,CASH,297225.0,251609.5,TRUE
syn-0205,equity_tilted,CASH,32984.0,34767.0,TRUE
syn-0205,equity_tilted,MUTUAL_FUNDS,131936.0,114522.29,TRUE
syn-0205,equity_tilted,STOCKS,206150.0,308688.71,TRUE
syn-0205,equity_tilted,BONDS,41230.0,36910.45,TRUE
syn-0206,cash_heavy,CASH,59950.0,53428.87,TRUE
syn-0206,cash_heavy,FIXED_DEPOSIT,38150.0,41098.34,TRUE
syn-0206,cash_heavy,MUTUAL_FUNDS,10900.0,8033.6,TRUE
syn-0207,conservative_income,FIXED_DEPOSIT,6942375.0,6439363.89,TRUE
syn-0207,conservative_income,BONDS,6171000.0,7815187.5,TRUE
syn-0207,conservative_income,CASH,2314125.0,2308674.57,TRUE
syn-0210,cash_heavy,CASH,164835.0,134044.86,TRUE
syn-0210,cash_heavy,FIXED_DEPOSIT,104895.0,101642.43,TRUE
syn-0210,cash_heavy,MUTUAL_FUNDS,29970.0,29650.72,TRUE
syn-0211,balanced,CASH,617805.0,477590.67,TRUE
syn-0211,balanced,FIXED_DEPOSIT,1029675.0,788173.51,TRUE
syn-0211,balanced,MUTUAL_FUNDS,1235610.0,1805505.93,TRUE
syn-0211,balanced,STOCKS,823740.0,724648.11,TRUE
syn-0211,balanced,BONDS,411870.0,369782.22,TRUE
syn-0214,cash_heavy,CASH,7650775.0,7123110.24,TRUE
syn-0214,cash_heavy,FIXED_DEPOSIT,4868675.0,6981200.12,TRUE
syn-0214,cash_heavy,MUTUAL_FUNDS,1391050.0,1439837.56,TRUE
syn-0216,equity_tilted,CASH,44864.0,61904.64,TRUE
syn-0216,equity_tilted,MUTUAL_FUNDS,179456.0,139119.93,TRUE
syn-0216,equity_tilted,STOCKS,280400.0,417454.68,TRUE
syn-0216,equity_tilted,BONDS,56080.0,39675.99,TRUE
syn-0219,equity_tilted,CASH,311120.0,363071.34,TRUE
syn-0219,equity_tilted,MUTUAL_FUNDS,1244480.0,1200550.37,TRUE
syn-0219,equity_tilted,STOCKS,1944500.0,1416784.19,TRUE
syn-0219,equity_tilted,BONDS,388900.0,418418.12,TRUE
syn-0220,equity_tilted,CASH,15976.0,11457.62,TRUE
syn-0220,equity_tilted,MUTUAL_FUNDS,63904.0,49861.85,TRUE
syn-0220,equity_tilted,STOCKS,99850.0,135255.99,TRUE
syn-0220,equity_tilted,BONDS,19970.0,14059.9,TRUE
syn-0223,volatile_heavy,CASH,139365.0,108769.67,TRUE
syn-0223,volatile_heavy,STOCKS,1533015.0,1155637.62,TRUE
syn-0223,volatile_heavy,CRYPTO,1114920.0,1125657.01,TRUE
syn-0224,volatile_heavy,CASH,48770.0,58297.77,TRUE
syn-0224,volatile_heavy,STOCKS,536470.0,384860.72,TRUE
syn-0224,volatile_heavy,CRYPTO,390160.0,298612.51,TRUE
syn-0225,equity_tilted,CASH,414312.0,287620.08,TRUE
syn-0225,equity_tilted,MUTUAL_FUNDS,1657248.0,2452894.68,TRUE
syn-0225,equity_tilted,STOCKS,2589450.0,1795645.68,TRUE
syn-0225,equity_tilted,BONDS,517890.0,675349.2,TRUE
syn-0226,cash_heavy,CASH,82225.0,66800.41,TRUE
syn-0226,cash_heavy,FIXED_DEPOSIT,52325.0,48099.89,TRUE
syn-0226,cash_heavy,MUTUAL_FUNDS,14950.0,15810.36,TRUE
syn-0227,volatile_heavy,CASH,361155.0,312939.5,TRUE
syn-0227,volatile_heavy,STOCKS,3972705.0,4272495.32,TRUE
syn-0227,volatile_heavy,CRYPTO,2889240.0,2119003.99,TRUE
syn-0228,cash_heavy,CASH,2066405.0,1718234.0,TRUE
syn-0228,cash_heavy,FIXED_DEPOSIT,1314985.0,1116155.28,TRUE
syn-0228,cash_heavy,MUTUAL_FUNDS,375710.0,353270.83,TRUE
syn-0230,cash_heavy,CASH,43450.0,44058.86,TRUE
syn-0230,cash_heavy,FIXED_DEPOSIT,27650.0,23062.06,TRUE
syn-0230,cash_heavy,MUTUAL_FUNDS,7900.0,5747.39,TRUE
syn-0231,cash_heavy,CASH,1840740.0,1287728.91,TRUE
syn-0231,cash_heavy,FIXED_DEPOSIT,1171380.0,890069.45,TRUE
syn-0231,cash_heavy,MUTUAL_FUNDS,334680.0,364409.35,TRUE
syn-0233,conservative_income,FIXED_DEPOSIT,386280.0,554024.27,TRUE
syn-0233,conservative_income,BONDS,343360.0,251071.72,TRUE
syn-0233,conservative_income,CASH,128760.0,169728.59,TRUE
syn-0234,volatile_heavy,CASH,106095.0,115326.53,TRUE
syn-0234,volatile_heavy,STOCKS,1167045.0,1014587.93,TRUE
syn-0234,volatile_heavy,CRYPTO,848760.0,806953.61,TRUE
syn-0235,cash_heavy,CASH,1276880.0,923590.95,TRUE
syn-0235,cash_heavy,FIXED_DEPOSIT,812560.0,832619.95,TRUE
syn-0235,cash_heavy,MUTUAL_FUNDS,232160.0,179375.88,TRUE
syn-0236,cash_heavy,CASH,2168650.0,2135536.2,TRUE
syn-0236,cash_heavy,FIXED_DEPOSIT,1380050.0,989130.96,TRUE
syn-0236,cash_heavy,MUTUAL_FUNDS,394300.0,542135.37,TRUE
syn-0237,equity_tilted,CASH,17768.0,16916.23,TRUE
syn-0237,equity_tilted,MUTUAL_FUNDS,71072.0,58207.42,TRUE
syn-0237,equity_tilted,STOCKS,111050.0,96593.2,TRUE
syn-0237,equity_tilted,BONDS,22210.0,27111.84,TRUE
syn-0238,equity_tilted,CASH,366952.0,325786.43,TRUE
syn-0238,equity_tilted,MUTUAL_FUNDS,1467808.0,1427721.73,TRUE
syn-0238,equity_tilted,STOCKS,2293450.0,1592595.42,TRUE
syn-0238,equity_tilted,BONDS,458690.0,352091.21,TRUE
syn-0239,conservative_income,FIXED_DEPOSIT,32490.0,42230.3,TRUE
syn-0239,conservative_income,BONDS,28880.0,21421.2,TRUE
syn-0239,conservative_income,CASH,10830.0,9724.04,TRUE
syn-0241,conservative_income,FIXED_DEPOSIT,3340710.0,3997548.44,TRUE
syn-0241,conservative_income,BONDS,2969520.0,2324107.87,TRUE
syn-0241,conservative_income,CASH,1113570.0,993030.26,TRUE
syn-0243,cash_heavy,CASH,305690.0,242640.05,TRUE
syn-0243,cash_heavy,FIXED_DEPOSIT,194530.0,289891.5,TRUE
syn-0243,cash_heavy,MUTUAL_FUNDS,55580.0,57667.6,TRUE
syn-0244,conservative_income,FIXED_DEPOSIT,210510.0,145734.92,TRUE
syn-0244,conservative_income,BONDS,187120.0,137608.99,TRUE
syn-0244,conservative_income,CASH,70170.0,57478.7,TRUE
syn-0246,volatile_heavy,CASH,60420.0,54814.27,TRUE
syn-0246,volatile_heavy,STOCKS,664620.0,703216.39,TRUE
syn-0246,volatile_heavy,CRYPTO,483360.0,522637.05,TRUE
syn-0247,cash_heavy,CASH,1696860.0,1630617.93,TRUE
syn-0247,cash_heavy,FIXED_DEPOSIT,1079820.0,1043854.23,TRUE
syn-0247,cash_heavy,MUTUAL_FUNDS,308520.0,396169.66,TRUE
syn-0248,cash_heavy,CASH,3571700.0,3521129.63,TRUE
syn-0248,cash_heavy,FIXED_DEPOSIT,2272900.0,1608702.76,TRUE
syn-0248,cash_heavy,MUTUAL_FUNDS,649400.0,946887.53,TRUE
syn-0252,balanced,CASH,1162290.0,886634.08,TRUE
syn-0252,balanced,FIXED_DEPOSIT,1937150.0,1485819.4,TRUE
syn-0252,balanced,MUTUAL_FUNDS,2324580.0,1933744.52,TRUE
syn-0252,balanced,STOCKS,1549720.0,1088288.66,TRUE
syn-0252,balanced,BONDS,774860.0,940748.98,TRUE
syn-0253,balanced,CASH,153495.0,114163.94,TRUE
syn-0253,balanced,FIXED_DEPOSIT,255825.0,225503.04,TRUE
syn-0253,balanced,MUTUAL_FUNDS,306990.0,291417.6,TRUE
syn-0253,balanced,STOCKS,204660.0,298085.8,TRUE
syn-0253,balanced,BONDS,102330.0,93183.33,TRUE
syn-0256,conservative_income,FIXED_DEPOSIT,31995.0,33755.16,TRUE
syn-0256,conservative_income,BONDS,28440.0,23561.36,TRUE
syn-0256,conservative_income,CASH,10665.0,7606.06,TRUE
syn-0257,volatile_heavy,CASH,8735.0,7860.72,TRUE
syn-0257,volatile_heavy,STOCKS,96085.0,75351.27,TRUE
syn-0257,volatile_heavy,CRYPTO,69880.0,64589.6,TRUE
syn-0258,cash_heavy,CASH,7139275.0,10054407.46,TRUE
syn-0258,cash_heavy,FIXED_DEPOSIT,4543175.0,3515391.21,TRUE
syn-0258,cash_heavy,MUTUAL_FUNDS,1298050.0,1329237.6,TRUE
syn-0259,balanced,CASH,2375910.0,3348596.15,TRUE
syn-0259,balanced,FIXED_DEPOSIT,3959850.0,3242288.01,TRUE
syn-0259,balanced,MUTUAL_FUNDS,4751820.0,3994492.88,TRUE
syn-0259,balanced,STOCKS,3167880.0,3398990.42,TRUE
syn-0259,balanced,BONDS,1583940.0,1896359.75,TRUE
syn-0260,balanced,CASH,277320.0,211365.26,TRUE
syn-0260,balanced,FIXED_DEPOSIT,462200.0,318934.48,TRUE
syn-0260,balanced,MUTUAL_FUNDS,554640.0,463326.7,TRUE
syn-0260,balanced,STOCKS,369760.0,500775.9,TRUE
syn-0260,balanced,BONDS,184880.0,159462.42,TRUE
syn-0261,balanced,CASH,12780.0,14534.0,TRUE
syn-0261,balanced,FIXED_DEPOSIT,21300.0,29404.38,TRUE
syn-0261,balanced,MUTUAL_FUNDS,25560.0,36101.44,TRUE
syn-0261,balanced,STOCKS,17040.0,17075.18,TRUE
syn-0261,balanced,BONDS,8520.0,7248.94,TRUE
syn-0263,cash_heavy,CASH,3982220.0,3656767.93,TRUE
syn-0263,cash_heavy,FIXED_DEPOSIT,2534140.0,2599540.85,TRUE
syn-0263,cash_heavy,MUTUAL_FUNDS,724040.0,832883.77,TRUE
syn-0264,balanced,CASH,1520745.0,1056835.67,TRUE
syn-0264,balanced,FIXED_DEPOSIT,2534575.0,3124141.19,TRUE
syn-0264,balanced,MUTUAL_FUNDS,3041490.0,2768350.03,TRUE
syn-0264,balanced,STOCKS,2027660.0,1427436.67,TRUE
syn-0264,balanced,BONDS,1013830.0,728859.64,TRUE
syn-0265,cash_heavy,CASH,1036640.0,1590868.11,TRUE
syn-0265,cash_heavy,FIXED_DEPOSIT,659680.0,771498.37,TRUE
syn-0265,cash_heavy,MUTUAL_FUNDS,188480.0,209118.91,TRUE
syn-0266,balanced,CASH,524250.0,782468.5,TRUE
syn-0266,balanced,FIXED_DEPOSIT,873750.0,1089166.36,TRUE
syn-0266,balanced,MUTUAL_FUNDS,1048500.0,818872.09,TRUE
syn-0266,balanced,STOCKS,699000.0,981387.9,TRUE
syn-0266,balanced,BONDS,349500.0,254246.38,TRUE
syn-0267,balanced,CASH,802260.0,573491.22,TRUE
syn-0267,balanced,FIXED_DEPOSIT,1337100.0,1857874.62,TRUE
syn-0267,balanced,MUTUAL_FUNDS,1604520.0,1510019.57,TRUE
syn-0267,balanced,STOCKS,1069680.0,1150033.35,TRUE
syn-0267,balanced,BONDS,534840.0,717483.75,TRUE
syn-0269,conservative_income,FIXED_DEPOSIT,6252210.0,8442921.16,TRUE
syn-0269,conservative_income,BONDS,5557520.0,4304042.44,TRUE
syn-0269,conservative_income,CASH,2084070.0,1519484.57,TRUE
syn-0270,conservative_income,FIXED_DEPOSIT,24210.0,23892.64,TRUE
syn-0270,conservative_income,BONDS,21520.0,17144.98,TRUE
syn-0270,conservative_income,CASH,8070.0,6803.75,TRUE
syn-0272,conservative_income,FIXED_DEPOSIT,1484505.0,1574100.64,TRUE
syn-0272,conservative_income,BONDS,1319560.0,1039758.83,TRUE
syn-0272,conservative_income,CASH,494835.0,591841.13,TRUE
syn-0274,conservative_income,FIXED_DEPOSIT,317520.0,281093.69,TRUE
syn-0274,conservative_income,BONDS,282240.0,213242.34,TRUE
syn-0274,conservative_income,CASH,105840.0,130058.9,TRUE
syn-0275,cash_heavy,CASH,518375.0,450254.16,TRUE
syn-0275,cash_heavy,FIXED_DEPOSIT,329875.0,242367.51,TRUE
syn-0275,cash_heavy,MUTUAL_FUNDS,94250.0,118185.7,TRUE
syn-0277,conservative_income,FIXED_DEPOSIT,167850.0,245090.76,TRUE
syn-0277,conservative_income,BONDS,149200.0,174638.35,TRUE
syn-0277,conservative_income,CASH,55950.0,48547.46,TRUE
syn-0278,conservative_income,FIXED_DEPOSIT,432540.0,442859.35,TRUE
syn-0278,conservative_income,BONDS,384480.0,290268.33,TRUE
syn-0278,conservative_income,CASH,144180.0,111637.32,TRUE
syn-0279,conservative_income,FIXED_DEPOSIT,2656440.0,2774794.36,TRUE
syn-0279,conservative_income,BONDS,2361280.0,2697314.1,TRUE
syn-0279,conservative_income,CASH,885480.0,701996.35,TRUE
syn-0280,conservative_income,FIXED_DEPOSIT,263790.0,198877.61,TRUE
syn-0280,conservative_income,BONDS,234480.0,195475.64,TRUE
syn-0280,conservative_income,CASH,87930.0,102254.54,TRUE
syn-0281,equity_tilted,CASH,7248.0,6275.16,TRUE
syn-0281,equity_tilted,MUTUAL_FUNDS,28992.0,26760.25,TRUE
syn-0281,equity_tilted,STOCKS,45300.0,50198.73,TRUE
syn-0281,equity_tilted,BONDS,9060.0,7457.44,TRUE
syn-0282,cash_heavy,CASH,369105.0,329196.96,TRUE
syn-0282,cash_heavy,FIXED_DEPOSIT,234885.0,165942.85,TRUE
syn-0282,cash_heavy,MUTUAL_FUNDS,67110.0,48194.19,TRUE
syn-0283,equity_tilted,CASH,260904.0,288694.98,TRUE
syn-0283,equity_tilted,MUTUAL_FUNDS,1043616.0,1302957.92,TRUE
syn-0283,equity_tilted,STOCKS,1630650.0,1389584.31,TRUE
syn-0283,equity_tilted,BONDS,326130.0,249065.47,TRUE
syn-0284,equity_tilted,CASH,45304.0,34917.4,TRUE
syn-0284,equity_tilted,MUTUAL_FUNDS,181216.0,145305.05,TRUE
syn-0284,equity_tilted,STOCKS,283150.0,229717.75,TRUE
syn-0284,equity_tilted,BONDS,56630.0,46104.51,TRUE
syn-0285,cash_heavy,CASH,38610.0,42001.34,TRUE
syn-0285,cash_heavy,FIXED_DEPOSIT,24570.0,29157.88,TRUE
syn-0285,cash_heavy,MUTUAL_FUNDS,7020.0,9346.85,TRUE
syn-0286,balanced,CASH,26760.0,25870.59,TRUE
syn-0286,balanced,FIXED_DEPOSIT,44600.0,66568.47,TRUE
syn-0286,balanced,MUTUAL_FUNDS,53520.0,53776.98,TRUE
syn-0286,balanced,STOCKS,35680.0,29894.79,TRUE
syn-0286,balanced,BONDS,17840.0,13776.5,TRUE
syn-0287,volatile_heavy,CASH,3215.0,2505.5,TRUE
syn-0287,volatile_heavy,STOCKS,35365.0,30163.88,TRUE
syn-0287,volatile_heavy,CRYPTO,25720.0,23080.86,TRUE
syn-0288,conservative_income,FIXED_DEPOSIT,652635.0,972357.1,TRUE
syn-0288,conservative_income,BONDS,580120.0,514320.7,TRUE
syn-0288,conservative_income,CASH,217545.0,155866.06,TRUE
syn-0289,balanced,CASH,556110.0,756544.18,TRUE
syn-0289,balanced,FIXED_DEPOSIT,926850.0,800775.17,TRUE
syn-0289,balanced,MUTUAL_FUNDS,1112220.0,976316.05,TRUE
syn-0289,balanced,STOCKS,741480.0,777571.16,TRUE
syn-0289,balanced,BONDS,370740.0,350192.08,TRUE
syn-0290,cash_heavy,CASH,7365215.0,6326152.44,TRUE
syn-0290,cash_heavy,FIXED_DEPOSIT,4686955.0,3262750.47,TRUE
syn-0290,cash_heavy,MUTUAL_FUNDS,1339130.0,1131435.0,TRUE
syn-0291,balanced,CASH,147015.0,141419.81,TRUE
syn-0291,balanced,FIXED_DEPOSIT,245025.0,174889.3,TRUE
syn-0291,balanced,MUTUAL_FUNDS,294030.0,384213.11,TRUE
syn-0291,balanced,STOCKS,196020.0,165012.52,TRUE
syn-0291,balanced,BONDS,98010.0,88587.59,TRUE
syn-0292,cash_heavy,CASH,4584635.0,5242348.38,TRUE
syn-0292,cash_heavy,FIXED_DEPOSIT,2917495.0,2055888.87,TRUE
syn-0292,cash_heavy,MUTUAL_FUNDS,833570.0,757906.11,TRUE
syn-0293,balanced,CASH,1290300.0,1301687.57,TRUE
syn-0293,balanced,FIXED_DEPOSIT,2150500.0,2882095.24,TRUE
syn-0293,balanced,MUTUAL_FUNDS,2580600.0,2670138.81,TRUE
syn-0293,balanced,STOCKS,1720400.0,1207547.53,TRUE
syn-0293,balanced,BONDS,860200.0,792806.67,TRUE
syn-0294,balanced,CASH,254025.0,235768.14,TRUE
syn-0294,balanced,FIXED_DEPOSIT,423375.0,596206.84,TRUE
syn-0294,balanced,MUTUAL_FUNDS,508050.0,642519.59,TRUE
syn-0294,balanced,STOCKS,338700.0,376175.86,TRUE
syn-0294,balanced,BONDS,169350.0,142097.41,TRUE
syn-0296,balanced,CASH,196815.0,222735.1,TRUE
syn-0296,balanced,FIXED_DEPOSIT,328025.0,251152.65,TRUE
syn-0296,balanced,MUTUAL_FUNDS,393630.0,378034.29,TRUE
syn-0296,balanced,STOCKS,262420.0,204744.95,TRUE
syn-0296,balanced,BONDS,131210.0,127496.5,TRUE
syn-0297,conservative_income,FIXED_DEPOSIT,185445.0,186062.45,TRUE
syn-0297,conservative_income,BONDS,164840.0,232278.25,TRUE
syn-0297,conservative_income,CASH,61815.0,65485.54,TRUE
syn-0298,equity_tilted,CASH,362256.0,452525.45,TRUE
syn-0298,equity_tilted,MUTUAL_FUNDS,1449024.0,1129538.97,TRUE
syn-0298,equity_tilted,STOCKS,2264100.0,2393626.03,TRUE
syn-0298,equity_tilted,BONDS,452820.0,445366.75,TRUE
syn-0300,balanced,CASH,1713660.0,1601594.43,TRUE
syn-0300,balanced,FIXED_DEPOSIT,2856100.0,4135960.43,TRUE
syn-0300,balanced,MUTUAL_FUNDS,3427320.0,2948595.78,TRUE
syn-0300,balanced,STOCKS,2284880.0,2749881.92,TRUE
syn-0300,balanced,BONDS,1142440.0,1058365.62,TRUE
syn-0303,volatile_heavy,CASH,11065.0,11148.84,TRUE
syn-0303,volatile_heavy,STOCKS,121715.0,184070.12,TRUE
syn-0303,volatile_heavy,CRYPTO,88520.0,86691.73,TRUE
syn-0304,cash_heavy,CASH,1702085.0,1290669.93,TRUE
syn-0304,cash_heavy,FIXED_DEPOSIT,1083145.0,842604.28,TRUE
syn-0304,cash_heavy,MUTUAL_FUNDS,309470.0,231723.16,TRUE
syn-0305,equity_tilted,CASH,25464.0,33384.37,TRUE
syn-0305,equity_tilted,MUTUAL_FUNDS,101856.0,79437.58,TRUE
syn-0305,equity_tilted,STOCKS,159150.0,162437.47,TRUE
syn-0305,equity_tilted,BONDS,31830.0,46917.16,TRUE
syn-0306,balanced,CASH,1335270.0,1606425.5,TRUE
syn-0306,balanced,FIXED_DEPOSIT,2225450.0,2658528.81,TRUE
syn-0306,balanced,MUTUAL_FUNDS,2670540.0,2054907.32,TRUE
syn-0306,balanced,STOCKS,1780360.0,1562467.97,TRUE
syn-0306,balanced,BONDS,890180.0,756506.64,TRUE
syn-0308,conservative_income,FIXED_DEPOSIT,450900.0,450845.45,TRUE
syn-0308,conservative_income,BONDS,400800.0,351643.91,TRUE
syn-0308,conservative_income,CASH,150300.0,177243.02,TRUE
syn-0309,conservative_income,FIXED_DEPOSIT,262215.0,181715.43,TRUE
